episode,step,total_waiting_time,total_queue_length,avg_loss
76,2300,82735.0,81,3092014545.02
76,2400,90835.0,81,2643289013.72
76,2500,99025.0,82,1810553168.32
76,2600,107285.0,83,2574854358.96
76,2700,115663.0,84,1983236187.68
76,2800,124235.0,88,2185087321.36
76,2900,133117.0,91,2640752621.36
76,3000,142604.0,98,1934851189.44
76,3100,152427.0,99,2877121886.34
76,3200,162429.0,101,2416810451.36
76,3300,172609.0,103,2080387931.76
76,3400,182909.0,103,2526136374.84
76,3500,193298.0,105,2157019606.06
77,0,0.0,0,5031598912.0
77,100,37.0,3,2042396863.24
77,200,112.0,6,2698766346.56
77,300,60.0,6,2165802113.1
77,400,46.0,7,2096280940.2
77,500,104.0,6,1908867478.36
77,600,393.0,11,2518373878.48
77,700,1416.0,21,2823357807.3
77,800,3874.0,32,2378162276.44
77,900,6757.0,31,2063363072.1
77,1000,9831.0,35,1575575903.56
77,1100,13464.0,39,3263168957.4
77,1200,17870.0,48,2892963459.86
77,1300,23129.0,55,1954275612.4
77,1400,28878.0,61,3000693819.0
77,1500,35132.0,63,2813557507.6
77,1600,41461.0,64,3023443131.64
77,1700,48103.0,69,2126122840.56
77,1800,55269.0,74,1745855862.28
77,1900,62777.0,77,1821802537.52
77,2000,70591.0,79,2849045322.2
77,2100,78636.0,81,1617517556.98
77,2200,86877.0,83,1546652174.58
77,2300,95402.0,86,1481192307.12
77,2400,104002.0,86,2509719527.8
77,2500,112693.0,87,2191777956.88
77,2600,121455.0,88,2726620027.56
77,2700,130333.0,89,2274814766.76
77,2800,139413.0,93,1617069767.08
77,2900,148804.0,97,2154998147.12
77,3000,158769.0,102,1903222986.78
77,3100,168989.0,103,2599980088.34
77,3200,179302.0,104,1734290817.34
77,3300,189764.0,105,1960166781.44
77,3400,200290.0,106,2045004052.92
77,3500,210980.0,108,1488556333.12
78,0,0.0,0,1775584384.0
78,100,22.0,3,2780984199.44
78,200,86.0,5,1768924729.78
78,300,68.0,8,2439736679.6
78,400,123.0,4,1952726540.72
78,500,141.0,7,2425822511.2
78,600,606.0,12,2478723803.92
78,700,2150.0,21,2897501337.08
78,800,4656.0,33,2279844187.24
78,900,7902.0,35,2408429586.02
78,1000,11469.0,38,2328355144.48
78,1100,15409.0,43,2172888789.25
78,1200,20111.0,51,1985128319.64
78,1300,25666.0,57,1748220173.18
78,1400,31615.0,63,1818877868.54
78,1500,38073.0,65,2065279583.92
78,1600,44600.0,66,3006122030.72
78,1700,51447.0,71,2586368212.04
78,1800,58814.0,76,2903112062.36
78,1900,66522.0,79,2341920125.38
78,2000,74536.0,81,2299805319.24
78,2100,82781.0,83,2919473592.82
78,2200,91218.0,85,2656924260.68
78,2300,99942.0,88,2485157190.04
78,2400,108742.0,88,2533596445.58
78,2500,117634.0,89,3131557536.0
78,2600,126597.0,90,1659559686.54
78,2700,135676.0,91,1993358089.7
78,2800,144947.0,95,2042413352.72
78,2900,154534.0,99,2205243136.96
78,3000,164728.0,105,2209481097.94
78,3100,175251.0,106,2979219276.32
78,3200,185866.0,107,2640615635.6
78,3300,196647.0,109,1966496458.98
78,3400,207595.0,111,2723336621.76
78,3500,218779.0,113,2516988948.8
79,0,0.0,0,1052760524.0
79,100,32.0,3,1987061718.08
79,200,142.0,8,3431067165.82
79,300,90.0,6,2779026553.8
79,400,256.0,6,2693974141.84
79,500,208.0,13,2341953176.5
79,600,594.0,9,3198398795.34
79,700,2148.0,24,2986484845.2
79,800,4938.0,35,3078026921.76
79,900,8436.0,36,1730956542.56
79,1000,12151.0,39,2421589440.36
79,1100,16184.0,44,2746560420.24
79,1200,20912.0,52,2519628631.16
79,1300,26506.0,59,3185082755.1
79,1400,32601.0,65,2451897079.0
79,1500,39257.0,67,1793546365.86
79,1600,45987.0,68,2103061578.68
79,1700,53031.0,73,2146720314.44
79,1800,60603.0,78,1980781367.04
79,1900,68513.0,81,2140376417.56
79,2000,76731.0,83,3026802052.96
79,2100,85178.0,86,2093974221.32
79,2200,93820.0,87,2545457361.68
79,2300,102749.0,90,1935972823.52
79,2400,111749.0,90,2466061283.76
79,2500,120842.0,91,2553822473.76
79,2600,130004.0,92,2792579925.24
79,2700,139284.0,93,2301221190.08
79,2800,148767.0,97,2386765085.96
79,2900,158564.0,101,2753226078.04
79,3000,168786.0,104,2402337569.28
79,3100,179212.0,105,2458978703.12
79,3200,189727.0,106,2565753610.68
79,3300,200407.0,108,2572515254.7
79,3400,211227.0,109,2579921445.76
79,3500,222217.0,111,2221323327.48
80,0,0.0,0,410904864.0
80,100,22.0,2,1724068579.18
80,200,85.0,5,2424394028.4
80,300,120.0,7,2169304689.98
80,400,102.0,6,2255965895.68
80,500,114.0,11,3081023756.58
80,600,646.0,13,2390552819.26
80,700,1816.0,18,2791505754.88
80,800,3950.0,29,2692198123.4
80,900,6904.0,31,2078378219.8
80,1000,10073.0,34,2527054362.46
80,1100,13609.0,39,2104324228.38
80,1200,17880.0,47,2433533476.86
80,1300,23030.0,53,3539866470.64
80,1400,28580.0,59,2751525105.06
80,1500,34636.0,61,2694785672.34
80,1600,40763.0,62,1931267707.8
80,1700,47203.0,67,2314609476.4
80,1800,54168.0,72,2774669570.82
80,1900,61474.0,75,1823481633.88
80,2000,69086.0,77,2582454831.04
80,2100,76934.0,80,2375473313.12
80,2200,85074.0,82,1987981205.36
80,2300,93499.0,85,2565955330.64
80,2400,101999.0,85,1949608981.04
80,2500,110589.0,86,1726411698.52
80,2600,119249.0,87,2783677775.88
80,2700,128028.0,88,2962657773.82
80,2800,137002.0,92,1912722741.22
80,2900,146287.0,95,2530715242.58
80,3000,156174.0,102,1857783785.24
80,3100,166400.0,103,2638625893.76
80,3200,176798.0,105,2072179411.64
80,3300,187380.0,107,2656385897.56
80,3400,198124.0,109,2175316094.68
80,3500,209106.0,111,3116814663.68
81,0,0.0,0,6561961344.0
81,100,22.0,2,2013389528.44
81,200,124.0,7,3535448237.98
81,300,61.0,6,2222817905.28
81,400,162.0,8,2804881539.4
81,500,77.0,6,1648738007.72
81,600,602.0,13,1946962921.72
81,700,1924.0,23,2882412606.84
81,800,4435.0,35,1758204504.01
81,900,7949.0,37,2316832378.42
81,1000,11717.0,40,2639070038.62
81,1100,15850.0,44,2721824887.2
81,1200,20761.0,53,2607247710.52
81,1300,26518.0,59,2218276192.48
81,1400,32672.0,65,2735033121.2
81,1500,39327.0,67,2439861402.96
81,1600,46055.0,68,2531459412.9
81,1700,53098.0,73,1996049831.44
81,1800,60667.0,78,2090336596.24
81,1900,68537.0,80,2231927230.76
81,2000,76653.0,82,2404995579.12
81,2100,84998.0,84,1982627630.28
81,2200,93539.0,86,2742443814.04
81,2300,102365.0,89,1716383269.69
81,2400,111265.0,89,2082629441.08
81,2500,120256.0,90,2903550183.82
81,2600,129318.0,91,2454218675.64
81,2700,138498.0,92,3315931754.08
81,2800,147875.0,96,1777074010.36
81,2900,157563.0,100,2425317617.44
81,3000,167834.0,105,2870407863.44
81,3100,178356.0,106,1936118760.96
81,3200,188970.0,107,2135049197.6
81,3300,199730.0,108,2083514206.08
81,3400,210576.0,110,2282241553.76
81,3500,221654.0,112,2057822054.72
82,0,0.0,0,1355474448.0
82,100,28.0,3,2601170697.4
82,200,107.0,7,2237096090.36
82,300,119.0,8,2786786656.52
82,400,48.0,7,1547933691.16
82,500,85.0,3,1851158326.08
82,600,391.0,12,1945455609.52
82,700,1976.0,21,2633630592.36
82,800,4528.0,34,2798139407.44
82,900,7978.0,36,1936339358.7
82,1000,11651.0,39,3421097371.04
82,1100,15687.0,43,2600414578.14
82,1200,20434.0,51,2202581804.0
82,1300,26021.0,58,2297959518.06
82,1400,31941.0,63,2590950964.04
82,1500,38397.0,65,2498770280.24
82,1600,44926.0,66,1912485065.32
82,1700,51770.0,71,2604311238.08
82,1800,59144.0,77,1855863746.0
82,1900,66915.0,80,2799273527.56
82,2000,75033.0,82,3157920284.84
82,2100,83379.0,85,1797104708.94
82,2200,91920.0,86,1963316697.98
82,2300,100745.0,89,1885817513.4
82,2400,109645.0,89,2224636579.06
82,2500,118638.0,90,2800335822.76
82,2600,127701.0,91,2967418314.24
82,2700,136882.0,92,2490407858.8
82,2800,146262.0,96,2018709246.88
82,2900,155953.0,100,2127617722.24
82,3000,166153.0,104,2589225865.16
82,3100,176578.0,105,2672013289.52
82,3200,187093.0,106,2899889103.84
82,3300,197754.0,107,1728391141.46
82,3400,208501.0,109,2707464461.46
82,3500,219480.0,111,2274813222.56
83,0,0.0,0,5632475696.0
83,100,39.0,3,2363024212.54
83,200,128.0,6,2305575146.28
83,300,40.0,6,2250424969.26
83,400,104.0,5,2942297065.32
83,500,114.0,7,2589015574.16
83,600,387.0,10,2304552723.76
83,700,1075.0,14,2360597119.4
83,800,3213.0,29,2354253067.92
83,900,5797.0,28,2080482446.82
83,1000,8733.0,32,3347416667.9
83,1100,12064.0,36,2355351526.36
83,1200,16029.0,44,2063928765.04
83,1300,20886.0,51,3131767530.88
83,1400,26239.0,57,2435922363.84
83,1500,32094.0,59,1976197602.56
83,1600,38022.0,60,3433164299.4
83,1700,44259.0,65,1974792682.84
83,1800,51023.0,70,2244123103.88
83,1900,58129.0,73,1851977105.8
83,2000,65544.0,75,2837365114.2
83,2100,73194.0,78,2212997545.64
83,2200,78756.0,79,1842250094.36
83,2300,86882.0,82,2201100417.3
83,2400,95082.0,82,2585116321.52
83,2500,103372.0,83,2162188924.78
83,2600,111734.0,84,2533181404.48
83,2700,120213.0,85,1782656391.72
83,2800,128887.0,89,2013816126.64
83,2900,137877.0,93,2190403916.08
83,3000,147467.0,99,2991583135.94
83,3100,157393.0,100,1476185156.26
83,3200,167406.0,101,1639714624.74
83,3300,177586.0,103,3030295922.04
83,3400,187912.0,104,1869616891.44
83,3500,198402.0,106,2084940089.24
84,0,0.0,0,2398336448.0
84,100,34.0,3,2412267223.68
84,200,107.0,7,3101964662.86
84,300,27.0,5,2927569574.32
84,400,141.0,6,2526280296.3
84,500,91.0,6,2038170849.24
84,600,709.0,15,2187154959.16
84,700,1782.0,19,2874731602.56
84,800,3999.0,29,3296432517.88
84,900,6950.0,31,1809312131.56
84,1000,10120.0,34,2084831745.46
84,1100,13658.0,39,1976858976.6
84,1200,17869.0,46,2368917022.88
84,1300,22924.0,52,2925259178.76
84,1400,28376.0,58,2997057227.02
84,1500,34332.0,60,2387486206.73
84,1600,40359.0,61,2230395402.3
84,1700,46700.0,66,1656489725.1
84,1800,53567.0,71,2079301740.24
84,1900,60809.0,75,2779069741.54
84,2000,68424.0,77,2750665351.04
84,2100,76275.0,80,2617894551.9
84,2200,84414.0,82,2267188312.12
84,2300,92840.0,85,3186826956.84
84,2400,101340.0,85,2025063226.86
84,2500,109932.0,86,2518532359.22
84,2600,118594.0,87,2127889041.44
84,2700,127372.0,88,3426971283.38
84,2800,136349.0,92,2728461873.26
84,2900,145636.0,95,2211548436.9
84,3000,155531.0,102,2510888827.72
84,3100,165752.0,103,2134679581.62
84,3200,176067.0,104,2115519485.3
84,3300,186548.0,106,2627351215.52
84,3400,197194.0,108,2546056414.4
84,3500,208085.0,110,2714257795.1
85,0,0.0,0,4338963840.0
85,100,21.0,2,2431334097.0
85,200,97.0,6,3094574706.88
85,300,66.0,4,2523261286.04
85,400,98.0,6,3056931045.5
85,500,48.0,5,3172134716.92
85,600,434.0,14,3659417504.14
85,700,1000.0,14,2026403734.52
85,800,2865.0,27,3108521683.94
85,900,5247.0,26,1661075492.32
85,1000,7982.0,30,2333575867.42
85,1100,11112.0,34,2544932242.86
85,1200,14882.0,42,3320571748.38
85,1300,19537.0,49,1701057404.74
85,1400,24681.0,55,2991363787.64
85,1500,30336.0,57,3037942067.74
85,1600,36064.0,58,2187159594.28
85,1700,42098.0,63,2272643973.56
85,1800,48662.0,68,1945475767.16
85,1900,55565.0,71,2530813373.56
85,2000,62777.0,73,2715511647.12
85,2100,70227.0,76,2256513813.98
85,2200,75592.0,77,2406940766.52
85,2300,83514.0,80,2158658326.96
85,2400,91514.0,80,2660434336.78
85,2500,99603.0,81,2878103806.5
85,2600,107763.0,82,2591072234.26
85,2700,116040.0,83,3601367615.34
85,2800,124510.0,87,2953264820.36
85,2900,133291.0,90,2596057728.44
85,3000,142676.0,97,2592310049.08
85,3100,152399.0,98,1986820208.58
85,3200,162342.0,101,3623601970.22
85,3300,172523.0,103,2502981730.36
85,3400,182842.0,104,2512545980.4
85,3500,193333.0,106,1537981944.9
86,0,0.0,0,333200984.0
86,100,30.0,3,2345758543.92
86,200,107.0,6,3151367459.64
86,300,94.0,6,2230323095.84
86,400,160.0,5,2175875386.22
86,500,76.0,9,2209099075.15
86,600,451.0,8,2895927868.76
86,700,1079.0,18,2200673432.68
86,800,3291.0,30,3276373272.44
86,900,5963.0,29,3137911202.92
86,1000,8970.0,32,3054941343.58
86,1100,12304.0,37,2434664850.28
86,1200,16341.0,45,2747945568.78
86,1300,21295.0,52,2732619165.76
86,1400,26739.0,58,2446623248.24
86,1500,32696.0,60,2760593671.98
86,1600,38723.0,61,2698334119.36
86,1700,45059.0,66,2252928450.18
86,1800,51920.0,71,2241015985.52
86,1900,59125.0,74,2051247183.38
86,2000,66637.0,76,2850501893.08
86,2100,74387.0,79,2313706436.64
86,2200,78432.0,80,3038761315.68
86,2300,86655.0,83,2084956286.5
86,2400,94955.0,83,2832903410.0
86,2500,103346.0,84,2651121929.54
86,2600,111808.0,85,2898726218.52
86,2700,120386.0,86,2121818936.22
86,2800,129161.0,90,2729970233.02
86,2900,138245.0,93,1922456186.4
86,3000,147936.0,100,2395805618.64
86,3100,157961.0,101,2560211311.84
86,3200,168164.0,103,2852048462.3
86,3300,178525.0,104,2029953180.18
86,3400,188951.0,105,2128962745.42
86,3500,199541.0,107,2185356799.08
87,0,0.0,0,889204196.0
87,100,22.0,3,2434338526.48
87,200,129.0,7,2166677732.8
87,300,60.0,7,1779011946.7
87,400,148.0,7,2325137403.12
87,500,59.0,6,2250890003.26
87,600,360.0,14,2842699586.08
87,700,846.0,12,2246857187.28
87,800,2672.0,29,2407817720.54
87,900,5624.0,31,1468637673.32
87,1000,8817.0,35,2315190547.48
87,1100,12449.0,39,1979910383.88
87,1200,16746.0,47,3313587140.6
87,1300,21901.0,54,1902540124.52
87,1400,27544.0,60,1993989487.66
87,1500,33701.0,62,2950903112.24
87,1600,39928.0,63,2625289830.28
87,1700,46465.0,68,3158916503.24
87,1800,53524.0,73,2676872743.18
87,1900,60930.0,76,1931279535.68
87,2000,68643.0,78,1897322444.82
87,2100,76592.0,81,3110270255.94
87,2200,84829.0,83,2896103213.5
87,2300,93347.0,86,2012498186.06
87,2400,101947.0,86,3718756409.54
87,2500,110636.0,87,1959187362.34
87,2600,119395.0,88,2220968618.24
87,2700,128272.0,89,2647095692.3
87,2800,137343.0,93,2255884830.04
87,2900,146727.0,96,1939180615.56
87,3000,156715.0,103,2922772334.96
87,3100,167041.0,104,1623311124.52
87,3200,177584.0,107,3329286838.86
87,3300,188345.0,108,3177676846.04
87,3400,199165.0,109,3726392643.64
87,3500,210153.0,111,3195099926.4
88,0,0.0,0,13829178112.0
88,100,21.0,2,2197783092.53
88,200,120.0,7,3127567029.96
88,300,44.0,2,2395449723.76
88,400,105.0,9,2402558004.4
88,500,93.0,6,2366097320.17
88,600,596.0,13,2408081688.94
88,700,2121.0,21,3100779072.48
88,800,4992.0,35,2864682474.56
88,900,8118.0,33,2564665859.32
88,1000,11559.0,37,2728901868.88
88,1100,15396.0,41,3726520857.2
88,1200,19909.0,50,2922133764.08
88,1300,25268.0,55,3094916781.04
88,1400,31022.0,61,2574408217.7
88,1500,37278.0,63,2310639898.54
88,1600,43608.0,64,2911811649.04
88,1700,50255.0,69,2943985370.74
88,1800,57425.0,74,2206594764.4
88,1900,64934.0,77,2044267395.02
88,2000,72753.0,79,2809336720.5
88,2100,80799.0,81,2877676314.8
88,2200,85097.0,82,2332768504.94
88,2300,93525.0,85,4072392372.2
88,2400,102025.0,85,3848025776.12
88,2500,110618.0,86,1995831237.4
88,2600,119282.0,87,2554728574.9
88,2700,128063.0,88,2466107313.86
88,2800,137046.0,92,2019394438.4
88,2900,146342.0,96,2052490079.82
88,3000,156061.0,98,2239575920.48
88,3100,165984.0,100,2807997326.08
88,3200,175998.0,101,2558801715.86
88,3300,186178.0,103,3531213680.36
88,3400,196522.0,105,2151043078.88
88,3500,207110.0,107,2056298646.86
89,0,0.0,0,1191345460.0
89,100,22.0,3,3266463887.14
89,200,111.0,6,2397066354.72
89,300,49.0,6,2458469408.64
89,400,300.0,9,2362233378.46
89,500,617.0,13,1949127201.52
89,600,1072.0,13,3262593677.6
89,700,1581.0,21,2887976931.23
89,800,4049.0,32,2772308918.36
89,900,6934.0,31,2048016458.6
89,1000,10148.0,34,1975542638.0
89,1100,13682.0,39,3001921271.94
89,1200,17890.0,47,2625956535.18
89,1300,22992.0,54,2426386787.8
89,1400,28642.0,60,3366979620.72
89,1500,34796.0,62,2077600185.58
89,1600,41026.0,63,2528033374.0
89,1700,47569.0,68,2641653631.88
89,1800,54640.0,73,2000153762.04
89,1900,62049.0,76,3114175015.74
89,2000,69767.0,78,3368047033.8
89,2100,77712.0,80,2549573994.06
89,2200,81908.0,81,2500233376.76
89,2300,90235.0,84,3545320948.92
89,2400,98635.0,84,2414911111.78
89,2500,107127.0,85,1917040279.76
89,2600,115689.0,86,2694604088.68
89,2700,124369.0,87,2498233355.5
89,2800,133248.0,91,3081962901.64
89,2900,142438.0,95,3434821516.48
89,3000,152135.0,99,3207011267.48
89,3100,162058.0,100,2463630330.24
89,3200,172071.0,101,1800942094.0
89,3300,182250.0,103,2623714841.72
89,3400,192569.0,104,2301207175.96
89,3500,203059.0,106,1973161414.42
90,0,0.0,0,154233904.0
90,100,22.0,2,2935518205.9
90,200,126.0,7,2099939170.3
90,300,24.0,3,2074451273.24
90,400,115.0,6,2957624035.32
90,500,107.0,6,1599076798.7
90,600,314.0,8,3061470263.02
90,700,1398.0,22,2124055978.1
90,800,3972.0,34,2263002909.82
90,900,7054.0,33,2441119186.48
90,1000,10463.0,36,1914902675.22
90,1100,14197.0,41,2150960192.18
90,1200,18648.0,49,2659708749.28
90,1300,24005.0,56,2906167773.28
90,1400,29848.0,62,2422859564.22
90,1500,36203.0,64,2290247895.44
90,1600,42631.0,65,3866731110.88
90,1700,49370.0,70,2788205654.96
90,1800,56633.0,75,1761426355.4
90,1900,64200.0,77,3235827017.58
90,2000,72013.0,79,1775826620.4
90,2100,80055.0,81,3425767195.26
90,2200,88293.0,83,3309638214.94
90,2300,96818.0,86,2740490636.72
90,2400,105418.0,86,2448913016.54
90,2500,114108.0,87,2876243490.64
90,2600,122868.0,88,3276773912.64
90,2700,131747.0,89,2585178879.0
90,2800,140822.0,93,2850379644.72
90,2900,150206.0,96,2064009350.2
90,3000,160196.0,103,3321210352.68
90,3100,170519.0,104,2249063931.56
90,3200,181020.0,106,3159859018.96
90,3300,191681.0,107,2829769452.2
90,3400,202400.0,108,3175952659.32
90,3500,213291.0,110,2259637366.5
91,0,0.0,0,1145653314.0
91,100,32.0,3,3119237891.6
91,200,108.0,5,2682565476.44
91,300,54.0,5,2630170674.8
91,400,20.0,4,2164548384.02
91,500,146.0,6,2567117619.76
91,600,552.0,13,2409182754.02
91,700,1389.0,14,3013443627.86
91,800,3724.0,32,1957967917.54
91,900,6741.0,32,2545782699.02
91,1000,10035.0,36,3116289593.28
91,1100,13770.0,40,2053635775.28
91,1200,18203.0,49,3673598049.82
91,1300,23461.0,54,2101185272.12
91,1400,29106.0,60,3897277975.0
91,1500,35263.0,62,2631846400.56
91,1600,41491.0,63,3573726846.88
91,1700,48029.0,68,2416426798.9
91,1800,55093.0,73,1744951287.04
91,1900,62498.0,76,3155199747.4
91,2000,70212.0,78,2640988618.84
91,2100,78164.0,82,2529540841.98
91,2200,86405.0,83,2565893863.02
91,2300,94932.0,86,2271141232.54
91,2400,103532.0,86,3193621637.84
91,2500,112223.0,87,1835732099.74
91,2600,120985.0,88,2870236820.9
91,2700,129863.0,89,2293538251.18
91,2800,138939.0,93,2284235232.6
91,2900,148322.0,97,3870428365.36
91,3000,158318.0,103,2458177357.5
91,3100,168644.0,104,3692414578.18
91,3200,179058.0,105,3298261829.58
91,3300,189618.0,106,2721080578.88
91,3400,200264.0,108,2835357681.48
91,3500,211153.0,110,2059662859.06
92,0,0.0,0,1332472600.0
92,100,38.0,3,3353649136.38
92,200,111.0,5,2619979895.76
92,300,97.0,7,2141424172.26
92,400,27.0,5,3115839365.72
92,500,116.0,8,2203913025.8
92,600,516.0,15,2478161348.04
92,700,1476.0,16,3630282341.64
92,800,3902.0,34,2456364444.14
92,900,7353.0,36,1627716268.94
92,1000,11023.0,39,2106085250.6
92,1100,15058.0,43,3183231823.48
92,1200,19745.0,51,3309920361.04
92,1300,25336.0,58,1962874496.7
92,1400,31259.0,63,3187280227.36
92,1500,37715.0,65,2480781194.4
92,1600,44245.0,66,3910964052.08
92,1700,51090.0,71,2383588311.98
92,1800,58467.0,77,2718755791.34
92,1900,66253.0,80,2856218120.8
92,2000,74373.0,82,2095718534.04
92,2100,82726.0,85,2938688938.22
92,2200,91367.0,87,2060620648.5
92,2300,100295.0,90,2867532219.82
92,2400,109295.0,90,2986616641.64
92,2500,118387.0,91,2152752339.92
92,2600,127548.0,92,2529098058.86
92,2700,136829.0,93,2677541296.7
92,2800,146306.0,97,2143969027.72
92,2900,156099.0,101,1549205726.15
92,3000,166403.0,105,3383837606.44
92,3100,176924.0,106,3723808065.73
92,3200,187540.0,107,2284321371.5
92,3300,198345.0,109,2561741339.12
92,3400,209265.0,110,2215563513.46
92,3500,220345.0,112,2932626240.2
93,0,0.0,0,7970787072.0
93,100,19.0,2,3851445989.98
93,200,114.0,8,2780698564.56
93,300,55.0,7,2426464156.66
93,400,91.0,4,2456595387.24
93,500,103.0,6,2501852947.38
93,600,294.0,7,2412144941.88
93,700,1039.0,16,4071698246.48
93,800,3311.0,31,2049150127.64
93,900,6226.0,31,1802895175.62
93,1000,9423.0,35,2722775198.3
93,1100,13055.0,39,2964751596.32
93,1200,17390.0,47,3309695181.84
93,1300,22552.0,54,2976669666.4
93,1400,28199.0,60,3124204579.56
93,1500,34355.0,62,2500525708.64
93,1600,40583.0,63,1414742047.78
93,1700,47122.0,68,2056832160.02
93,1800,54187.0,73,1990594303.11
93,1900,61593.0,76,1974226875.48
93,2000,69309.0,78,1812986936.2
93,2100,77259.0,81,2543635938.94
93,2200,85498.0,83,3324337087.72
93,2300,94025.0,86,1787805764.58
93,2400,102625.0,86,2752131493.42
93,2500,111315.0,87,2708462387.74
93,2600,120076.0,88,2449307874.94
93,2700,128954.0,89,2742470636.6
93,2800,138027.0,93,2292554418.88
93,2900,147413.0,96,3411761657.93
93,3000,157406.0,103,3157926904.32
93,3100,167730.0,104,3825563877.6
93,3200,178145.0,105,2316974644.8
93,3300,188706.0,106,2809767692.36
93,3400,199352.0,108,2006860169.82
93,3500,210244.0,111,2428364574.56
94,0,0.0,0,7675179552.0
94,100,37.0,3,2896927914.22
94,200,112.0,6,3452399325.3
94,300,30.0,5,3013558015.52
94,400,142.0,6,1816528977.32
94,500,123.0,6,2519251740.98
94,600,620.0,13,2594626148.78
94,700,1461.0,21,2965944874.6
94,800,3694.0,33,2852590227.04
94,900,7051.0,35,2911318082.48
94,1000,10623.0,38,2202259136.26
94,1100,14556.0,42,2208379423.28
94,1200,19172.0,50,2483335174.28
94,1300,24661.0,58,3159471660.4
94,1400,30660.0,64,2413874944.14
94,1500,37216.0,66,1822945000.32
94,1600,43843.0,67,2000781587.29
94,1700,50785.0,72,1940792503.14
94,1800,58256.0,78,2744186980.22
94,1900,66141.0,81,2489746877.7
94,2000,74355.0,83,2064608095.58
